2024-01-28 19:03:23.703 UTC,,,96,"[local]",65b6a4fb.60,1,"",2024-01-28 19:03:23 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2024-01-28 19:03:23.703 UTC,"postgres","postgres",96,"[local]",65b6a4fb.60,2,"authentication",2024-01-28 19:03:23 UTC,6/1,0,LOG,00000,"connection authorized: user=postgres database=postgres application_name=psql",,,,,,,,,"","client backend",,0
2024-01-28 19:03:23.707 UTC,"postgres","postgres",96,"[local]",65b6a4fb.60,3,"idle",2024-01-28 19:03:23 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.004 user=postgres database=postgres host=[local]",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.722 UTC,,,103,"[local]",65b6a4fb.67,1,"",2024-01-28 19:03:23 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2024-01-28 19:03:23.723 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,2,"authentication",2024-01-28 19:03:23 UTC,6/3,0,LOG,00000,"connection authorized: user=postgres database=postgres application_name=psql",,,,,,,,,"","client backend",,-8916428659736130509
2024-01-28 19:03:23.723 UTC,,,104,"[local]",65b6a4fb.68,1,"",2024-01-28 19:03:23 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2024-01-28 19:03:23.724 UTC,"postgres","postgres",104,"[local]",65b6a4fb.68,2,"authentication",2024-01-28 19:03:23 UTC,7/1,0,LOG,00000,"connection authorized: user=postgres database=postgres application_name=psql",,,,,,,,,"","client backend",,0
2024-01-28 19:03:23.727 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,3,"idle",2024-01-28 19:03:23 UTC,6/5,0,LOG,00000,"statement: GRANT cron_admin TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.729 UTC,"postgres","postgres",104,"[local]",65b6a4fb.68,3,"idle",2024-01-28 19:03:23 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.005 user=postgres database=postgres host=[local]",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.731 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,4,"idle",2024-01-28 19:03:23 UTC,6/8,0,LOG,00000,"statement: CREATE EXTENSION IF NOT EXISTS pg_auth_mon SCHEMA public;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.744 UTC,,,109,"[local]",65b6a4fb.6d,1,"",2024-01-28 19:03:23 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2024-01-28 19:03:23.745 UTC,"postgres","postgres",109,"[local]",65b6a4fb.6d,2,"authentication",2024-01-28 19:03:23 UTC,7/3,0,LOG,00000,"connection authorized: user=postgres database=postgres application_name=psql",,,,,,,,,"","client backend",,814700484072941690
2024-01-28 19:03:23.750 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,5,"idle",2024-01-28 19:03:23 UTC,6/9,0,LOG,00000,"statement: ALTER EXTENSION pg_auth_mon UPDATE;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.750 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,6,"idle",2024-01-28 19:03:23 UTC,6/10,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.pg_auth_mon TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.752 UTC,"postgres","postgres",109,"[local]",65b6a4fb.6d,3,"idle",2024-01-28 19:03:23 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.007 user=postgres database=postgres host=[local]",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.752 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,7,"idle",2024-01-28 19:03:23 UTC,6/11,0,LOG,00000,"statement: CREATE EXTENSION IF NOT EXISTS pg_cron SCHEMA public;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.768 UTC,,,114,"[local]",65b6a4fb.72,1,"",2024-01-28 19:03:23 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2024-01-28 19:03:23.768 UTC,"postgres","postgres",114,"[local]",65b6a4fb.72,2,"authentication",2024-01-28 19:03:23 UTC,7/6,0,LOG,00000,"connection authorized: user=postgres database=postgres application_name=psql",,,,,,,,,"","client backend",,700856508230840190
2024-01-28 19:03:23.772 UTC,"postgres","postgres",114,"[local]",65b6a4fb.72,3,"idle",2024-01-28 19:03:23 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.004 user=postgres database=postgres host=[local]",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.777 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,8,"idle",2024-01-28 19:03:23 UTC,6/13,0,LOG,00000,"statement: ALTER EXTENSION pg_cron UPDATE;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.777 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,9,"idle",2024-01-28 19:03:23 UTC,6/14,0,LOG,00000,"statement: ALTER POLICY cron_job_policy ON cron.job USING (username = current_user OR
    (pg_has_role(current_user, 'cron_admin', 'MEMBER')
    AND pg_has_role(username, 'cron_admin', 'MEMBER')
    AND NOT EXISTS(SELECT 1 FROM pg_roles WHERE rolname = username AND rolsuper)
    ));",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.777 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,10,"idle",2024-01-28 19:03:23 UTC,6/15,0,LOG,00000,"statement: REVOKE SELECT ON cron.job FROM admin, public;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.778 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,11,"idle",2024-01-28 19:03:23 UTC,6/16,0,LOG,00000,"statement: GRANT SELECT ON cron.job TO cron_admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.778 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,12,"idle",2024-01-28 19:03:23 UTC,6/17,0,LOG,00000,"statement: REVOKE UPDATE (database, nodename) ON cron.job FROM admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.778 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,13,"idle",2024-01-28 19:03:23 UTC,6/18,0,LOG,00000,"statement: GRANT UPDATE (database, nodename) ON cron.job TO cron_admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.778 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,14,"idle",2024-01-28 19:03:23 UTC,6/19,0,LOG,00000,"statement: ALTER POLICY cron_job_run_details_policy ON cron.job_run_details USING (username = current_user OR
    (pg_has_role(current_user, 'cron_admin', 'MEMBER')
    AND pg_has_role(username, 'cron_admin', 'MEMBER')
    AND NOT EXISTS(SELECT 1 FROM pg_roles WHERE rolname = username AND rolsuper)
    ));",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.778 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,15,"idle",2024-01-28 19:03:23 UTC,6/20,0,LOG,00000,"statement: REVOKE SELECT ON cron.job_run_details FROM admin, public;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.779 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,16,"idle",2024-01-28 19:03:23 UTC,6/21,0,LOG,00000,"statement: GRANT SELECT ON cron.job_run_details TO cron_admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.779 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,17,"idle",2024-01-28 19:03:23 UTC,6/22,0,LOG,00000,"statement: CREATE OR REPLACE FUNCTION cron.schedule_in_database(p_schedule text, p_database text, p_command text)
RETURNS bigint
LANGUAGE plpgsql
AS $function$
DECLARE
    l_jobid bigint;
BEGIN
    IF NOT (SELECT rolcanlogin FROM pg_roles WHERE rolname = current_user)
    THEN RAISE 'You cannot create a job using a role that cannot log in';
    END IF;

    SELECT schedule INTO l_jobid FROM cron.schedule(p_schedule, p_command);
    UPDATE cron.job SET database = p_database, nodename = '' WHERE jobid = l_jobid;
    RETURN l_jobid;
END;
$function$;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.779 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,18,"idle",2024-01-28 19:03:23 UTC,6/23,0,LOG,00000,"statement: REVOKE EXECUTE ON ALL FUNCTIONS IN SCHEMA cron FROM admin, public;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.780 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,19,"idle",2024-01-28 19:03:23 UTC,6/24,0,LOG,00000,"statement: GRANT EXECUTE ON ALL FUNCTIONS IN SCHEMA cron TO cron_admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.781 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,20,"idle",2024-01-28 19:03:23 UTC,6/25,0,LOG,00000,"statement: REVOKE USAGE ON SCHEMA cron FROM admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.781 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,21,"idle",2024-01-28 19:03:23 UTC,6/26,0,LOG,00000,"statement: GRANT USAGE ON SCHEMA cron TO cron_admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.781 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,22,"idle",2024-01-28 19:03:23 UTC,6/27,0,LOG,00000,"statement: CREATE EXTENSION IF NOT EXISTS file_fdw SCHEMA public;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.785 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,23,"idle",2024-01-28 19:03:23 UTC,6/29,0,LOG,00000,"statement: CREATE TABLE IF NOT EXISTS public.postgres_log (
    log_time timestamp(3) with time zone,
    user_name text,
    database_name text,
    process_id integer,
    connection_from text,
    session_id text NOT NULL,
    session_line_num bigint NOT NULL,
    command_tag text,
    session_start_time timestamp with time zone,
    virtual_transaction_id text,
    transaction_id bigint,
    error_severity text,
    sql_state_code text,
    message text,
    detail text,
    hint text,
    internal_query text,
    internal_query_pos integer,
    context text,
    query text,
    query_pos integer,
    location text,
    application_name text,
    CONSTRAINT postgres_log_check CHECK (false) NO INHERIT
);",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.787 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,24,"idle",2024-01-28 19:03:23 UTC,6/30,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.787 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,25,"idle",2024-01-28 19:03:23 UTC,6/31,0,LOG,00000,"statement: ALTER TABLE public.postgres_log ADD COLUMN IF NOT EXISTS backend_type text;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.787 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,26,"idle",2024-01-28 19:03:23 UTC,6/32,0,LOG,00000,"statement: ALTER TABLE public.postgres_log ADD COLUMN IF NOT EXISTS leader_pid integer;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.788 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,27,"idle",2024-01-28 19:03:23 UTC,6/33,0,LOG,00000,"statement: ALTER TABLE public.postgres_log ADD COLUMN IF NOT EXISTS query_id bigint;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.788 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,28,"idle",2024-01-28 19:03:23 UTC,6/34,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_0 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-0.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.788 UTC,,,119,"[local]",65b6a4fb.77,1,"",2024-01-28 19:03:23 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2024-01-28 19:03:23.789 UTC,"postgres","postgres",119,"[local]",65b6a4fb.77,2,"authentication",2024-01-28 19:03:23 UTC,7/9,0,LOG,00000,"connection authorized: user=postgres database=postgres application_name=psql",,,,,,,,,"","client backend",,700856508230840190
2024-01-28 19:03:23.790 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,29,"idle",2024-01-28 19:03:23 UTC,6/35,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_0 TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.790 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,30,"idle",2024-01-28 19:03:23 UTC,6/36,0,LOG,00000,"statement: CREATE OR REPLACE VIEW public.failed_authentication_0 WITH (security_barrier) AS
SELECT *
  FROM public.postgres_log_0
 WHERE command_tag = 'authentication'
   AND error_severity = 'FATAL';",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.791 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,31,"idle",2024-01-28 19:03:23 UTC,6/37,0,LOG,00000,"statement: ALTER VIEW public.failed_authentication_0 OWNER TO postgres;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.792 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,32,"idle",2024-01-28 19:03:23 UTC,6/38,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.failed_authentication_0 TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.792 UTC,"postgres","postgres",119,"[local]",65b6a4fb.77,3,"idle",2024-01-28 19:03:23 UTC,,0,LOG,00000,"disconnection: session time: 0:00:00.003 user=postgres database=postgres host=[local]",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.793 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,33,"idle",2024-01-28 19:03:23 UTC,6/39,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_1 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-1.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.794 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,34,"idle",2024-01-28 19:03:23 UTC,6/40,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_1 TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.794 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,35,"idle",2024-01-28 19:03:23 UTC,6/41,0,LOG,00000,"statement: CREATE OR REPLACE VIEW public.failed_authentication_1 WITH (security_barrier) AS
SELECT *
  FROM public.postgres_log_1
 WHERE command_tag = 'authentication'
   AND error_severity = 'FATAL';",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.796 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,36,"idle",2024-01-28 19:03:23 UTC,6/42,0,LOG,00000,"statement: ALTER VIEW public.failed_authentication_1 OWNER TO postgres;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.796 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,37,"idle",2024-01-28 19:03:23 UTC,6/43,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.failed_authentication_1 TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.796 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,38,"idle",2024-01-28 19:03:23 UTC,6/44,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_2 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-2.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.797 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,39,"idle",2024-01-28 19:03:23 UTC,6/45,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_2 TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.797 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,40,"idle",2024-01-28 19:03:23 UTC,6/46,0,LOG,00000,"statement: CREATE OR REPLACE VIEW public.failed_authentication_2 WITH (security_barrier) AS
SELECT *
  FROM public.postgres_log_2
 WHERE command_tag = 'authentication'
   AND error_severity = 'FATAL';",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.798 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,41,"idle",2024-01-28 19:03:23 UTC,6/47,0,LOG,00000,"statement: ALTER VIEW public.failed_authentication_2 OWNER TO postgres;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.798 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,42,"idle",2024-01-28 19:03:23 UTC,6/48,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.failed_authentication_2 TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.799 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,43,"idle",2024-01-28 19:03:23 UTC,6/49,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_3 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-3.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.800 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,44,"idle",2024-01-28 19:03:23 UTC,6/50,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_3 TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.800 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,45,"idle",2024-01-28 19:03:23 UTC,6/51,0,LOG,00000,"statement: CREATE OR REPLACE VIEW public.failed_authentication_3 WITH (security_barrier) AS
SELECT *
  FROM public.postgres_log_3
 WHERE command_tag = 'authentication'
   AND error_severity = 'FATAL';",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.801 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,46,"idle",2024-01-28 19:03:23 UTC,6/52,0,LOG,00000,"statement: ALTER VIEW public.failed_authentication_3 OWNER TO postgres;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.802 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,47,"idle",2024-01-28 19:03:23 UTC,6/53,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.failed_authentication_3 TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.802 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,48,"idle",2024-01-28 19:03:23 UTC,6/54,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_4 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-4.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.803 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,49,"idle",2024-01-28 19:03:23 UTC,6/55,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_4 TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.803 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,50,"idle",2024-01-28 19:03:23 UTC,6/56,0,LOG,00000,"statement: CREATE OR REPLACE VIEW public.failed_authentication_4 WITH (security_barrier) AS
SELECT *
  FROM public.postgres_log_4
 WHERE command_tag = 'authentication'
   AND error_severity = 'FATAL';",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.805 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,51,"idle",2024-01-28 19:03:23 UTC,6/57,0,LOG,00000,"statement: ALTER VIEW public.failed_authentication_4 OWNER TO postgres;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.805 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,52,"idle",2024-01-28 19:03:23 UTC,6/58,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.failed_authentication_4 TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.805 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,53,"idle",2024-01-28 19:03:23 UTC,6/59,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_5 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-5.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.805 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,54,"idle",2024-01-28 19:03:23 UTC,6/60,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_5 TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.806 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,55,"idle",2024-01-28 19:03:23 UTC,6/61,0,LOG,00000,"statement: CREATE OR REPLACE VIEW public.failed_authentication_5 WITH (security_barrier) AS
SELECT *
  FROM public.postgres_log_5
 WHERE command_tag = 'authentication'
   AND error_severity = 'FATAL';",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.807 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,56,"idle",2024-01-28 19:03:23 UTC,6/62,0,LOG,00000,"statement: ALTER VIEW public.failed_authentication_5 OWNER TO postgres;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.807 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,57,"idle",2024-01-28 19:03:23 UTC,6/63,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.failed_authentication_5 TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.807 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,58,"idle",2024-01-28 19:03:23 UTC,6/64,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_6 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-6.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.808 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,59,"idle",2024-01-28 19:03:23 UTC,6/65,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_6 TO admin;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.808 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,60,"idle",2024-01-28 19:03:23 UTC,6/66,0,LOG,00000,"statement: CREATE OR REPLACE VIEW public.failed_authentication_6 WITH (security_barrier) AS
SELECT *
  FROM public.postgres_log_6
 WHERE command_tag = 'authentication'
   AND error_severity = 'FATAL';",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.809 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,61,"idle",2024-01-28 19:03:23 UTC,6/67,0,LOG,00000,"statement: ALTER VIEW public.failed_authentication_6 OWNER TO postgres;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.809 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,62,"idle",2024-01-28 19:03:23 UTC,6/68,0,LOG,00000,"statement: GRANT SELECT ON TABLE public.failed_authentication_6 TO robot_zmon;",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.809 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,63,"idle",2024-01-28 19:03:23 UTC,6/69,0,LOG,00000,"statement: CREATE FOREIGN TABLE IF NOT EXISTS public.postgres_log_7 () INHERITS (public.postgres_log) SERVER pglog
    OPTIONS (filename '../pg_log/postgresql-7.csv', format 'csv', header 'false');",,,,,,,,,"psql","client backend",,0
2024-01-28 19:03:23.810 UTC,"postgres","postgres",103,"[local]",65b6a4fb.67,64,"idle",2024-01-28 19:03:23 UTC,6/70,0,LOG,00000,"statement: GRANT SELECT ON public.postgres_log_7 TO admin;",,,,,,,,,"psql","client backend",,0
